,link,text,date,No_of_likes,No_of_tweets
572,https://twitter.com/catsaregreen/status/1378592125705711618#m,I liked the jumbo jet one better,"Apr 4, 2021 · 6:15 AM UTC",1,1
573,https://twitter.com/jekwedike/status/1378577687443251200#m,Expecting some ppl to think outside the box can be likened to expecting an Airbus Jumbo Jet at Oshodi bus stop.,"Apr 4, 2021 · 5:18 AM UTC",0,0
574,https://twitter.com/StarParc_be/status/1378568275777486848#m,🎢 Le #JumboJet de #Walibi Wavre était en 1978 le deuxième roller coaster de l'histoire du parc (vidéo) ➡️ https://buff.ly/3rNYguK #StarParc,"Apr 4, 2021 · 4:41 AM UTC",1,0
575,https://twitter.com/Mile_Caceres/status/1378529925490212866#m,No me regalen jumbo jet que no me resisto 🤤,"Apr 4, 2021 · 2:08 AM UTC",1,0
576,https://twitter.com/sslimmthicckk/status/1378513348145348619#m,Could almost say straight off the jumbo jet straight into fete 😭,"Apr 4, 2021 · 1:02 AM UTC",0,0
577,https://twitter.com/MarcTennant/status/1378501053142867973#m,Brazil tragically lost FOUR JUMBO JET equivelent of people to COVID on Saturday!!  This is the same or slightly higher than for EVERY DAY in March!  SHOCKING This is why we keep at the strong public health plan.   https://www.theguardian.com/world/live/2021/apr/03/coronavirus-live-news-two-visitors-for-england-care-home-residents-from-mid-april-india-cases-hit-six-month-high,"Apr 4, 2021 · 12:13 AM UTC",16,2
578,https://twitter.com/Huge_spinner/status/1378494157166161921#m,i worked for a Chinese restaurant where the owner was a former boat person from Vietnam whenever charities asked for money hisnwife would say no money he would say how much do you want i asked him why he said jumbo jet i didn't get it he said she came by jet to Australia,"Apr 3, 2021 · 11:46 PM UTC",6,2
579,https://twitter.com/Shortte/status/1378486431123861504#m,Gday Houghy - sorry mate I’m just seeing this now. I hope you saw the video I had on Twitter with tips. I was actually out there to watch my dog Jumbo Jet -could have bought you a beer. Enjoy your Easter mate.,"Apr 3, 2021 · 11:15 PM UTC",0,0
580,https://twitter.com/FPL_Mihir/status/1378446891029983232#m,Jota jumbo jet next week 🚀  Bye aubamablank😂,"Apr 3, 2021 · 8:38 PM UTC",16,3
581,https://twitter.com/everyadage/status/1378431114809733121#m,"when the jumbo jet is irrepressible, the changes will pause","Apr 3, 2021 · 7:36 PM UTC",0,0
582,https://twitter.com/velardejodielen/status/1378414577596129290#m,"“I thought we'd stay together for the long haul, flying like a jumbo jet on a full tank. But we changed course.”","Apr 3, 2021 · 6:30 PM UTC",0,0
583,https://twitter.com/socaworldapp/status/1378414453021097996#m,Bunji Garlin - Jumbo Jet https://rdo.to/HOTSOCA #soca #music #listenlivenow,"Apr 3, 2021 · 6:29 PM UTC",0,0
584,https://twitter.com/Mekkiceh/status/1378403036280786951#m,Vous êtes vraiment en train de promouvoir l'interdiction des vols en planeur ou en ULM parce que par ailleurs les jumbo jet existent ?,"Apr 3, 2021 · 5:44 PM UTC",0,1
585,https://twitter.com/nashwanshaun/status/1378384671965384706#m,Next fence is a jumbo jet ✈️,"Apr 3, 2021 · 4:31 PM UTC",0,0
586,https://twitter.com/VinnyMeeee/status/1378337882310500354#m,Asalu seats ki numbers evi. Em plane idi. Size emo international jumbo jet laga undi. Entha rich aina inka vere plane dorkaleda.,"Apr 3, 2021 · 1:25 PM UTC",3,0
587,https://twitter.com/Mum23ks/status/1378269439548854272#m,"What ground have you been to? I'm a season ticket holder in the 'Paxton' end and do not agree with you one bit! Have you done the tour, where they tell you about the volume of the supporters measured against a jumbo jet? The supporters are what makes home, home! Sing louder!","Apr 3, 2021 · 8:53 AM UTC",1,1
588,https://twitter.com/RetellSeller/status/1378248465537511424#m,Jumbo Jet Roller Coaster Cedar Point Amusement Park 1976 35mm Photo Slide  | eBay https://buff.ly/3rGYnrR,"Apr 3, 2021 · 7:30 AM UTC",0,0
589,https://twitter.com/DolorNolet/status/1378226277530836995#m,"@AusterityAirli1 @iskonglasalista @musikerong @TigerbasRichard @jaysalas101 @paul_rpaul @bernardbsimon1 @tambok0599 @HarZZada @BCalStewardess @GuyTolentino luv these old aviation ads: the original queen of the skies, the 747 jumbo jet, then dubbed as the superjet, ca. 1971😊","Apr 3, 2021 · 6:02 AM UTC",4,1
590,https://twitter.com/GeneralEWright/status/1378223870151290881#m,"It's like saying if I were able to lift the entire planet, I would be able to lift a jumbo jet.","Apr 3, 2021 · 5:52 AM UTC",1,2
591,https://twitter.com/Cancertommy1/status/1378219760211595264#m,"The biggest money is in a cheap utility car, a car for everyone! We do not need cars faster than 60 mph if we are constantly in a trffick jam. We do not need all the electronics of a Jumbo jet to drive in traffic jams or take short journeys. Make em cheap, make em many!","Apr 3, 2021 · 5:36 AM UTC",1,2
592,https://twitter.com/Gimuzdor/status/1378210934720765954#m,"En la Narvarte tiemblan bien sabroso oa vidrios cuando pasa un jumbo jet. Pero pueden venir a vivir a veracruz. Acá no hay esos problemas, digo si tanta ansiedad les da","Apr 3, 2021 · 5:01 AM UTC",3,0
593,https://twitter.com/RaySharradh/status/1378191891267792896#m,Holy chit!  And that's an Airbus A380 super jumbo jet!,"Apr 3, 2021 · 3:45 AM UTC",0,0
594,https://twitter.com/lisethmelchor/status/1378127119335702529#m,Helado y chocolatina Jumbo Jet,"Apr 2, 2021 · 11:28 PM UTC",2,0
595,https://twitter.com/S19Tor/status/1378105689818664961#m,"And the death toll would have been far worse if he flew a jumbojet full of people into a skyscraper, what's your point, bitch ?","Apr 2, 2021 · 10:02 PM UTC",8,0
596,https://twitter.com/Guy_Manson_/status/1378104855533867017#m,Two AR-15 would have be worse...or if he’d had a tank not a car or if he crashed a jumbo jet in them or he had a nuclear bomb....”if”..,"Apr 2, 2021 · 9:59 PM UTC",0,0
597,https://twitter.com/gcmetal51/status/1378069746340536321#m,Many a trip there when I was a kid in the 70s. The Jumbo jet especially Pan Am was iconic. I only lived a 140 bus ride away.,"Apr 2, 2021 · 7:40 PM UTC",0,0
598,https://twitter.com/saver82031265/status/1378063861836750849#m,Is this the part where political parties scramble to see which one he belonged to so you can verify your opinion that they all must be awful? This is pathetic on so many levels dude. The point could be a jumbo jet flying over your head and you’d still miss it.,"Apr 2, 2021 · 7:16 PM UTC",2,0
599,https://twitter.com/sjdumping/status/1378061630060257283#m,Jumbo Jet!,"Apr 2, 2021 · 7:07 PM UTC",1,0
600,https://twitter.com/Rulexy2/status/1378052568996323333#m,Boeing 747-400 United Airlines (Blue Tulip Livery. 2004) Poster for Aviators. aviaposter.com #aviationprints #aviationart #aircraftpicture #aircraftprints #airside #avgeek #unitedairlines #Jumbojet #retrolivery #boeing747 #b747 #b747400 #airplane #StarAlliance,"Apr 2, 2021 · 6:31 PM UTC",16,0
601,https://twitter.com/PatJDelaney/status/1378044665946116100#m,Why did a jumbo jet escorted by two other planes just flow over #Boston and #Cambridge ???,"Apr 2, 2021 · 6:00 PM UTC",2,2
602,https://twitter.com/juniorrich/status/1378038299948851201#m,So while outside around 1pm with some students we saw a jumbo jet flanked by 4 fighter jets fly overhead... Never seen anything like that before. What the heck was/is going on?,"Apr 2, 2021 · 5:35 PM UTC",0,1
603,https://twitter.com/NasheWashe99/status/1378009218637303809#m,The pictorial view is eye catching would love.to view it in a jumbo jet,"Apr 2, 2021 · 3:39 PM UTC",2,0
604,https://twitter.com/MichaelRippe/status/1378002641834233858#m,A jumbo jet,"Apr 2, 2021 · 3:13 PM UTC",0,0
605,https://twitter.com/afterthepageant/status/1378002566060072960#m,I've scrolled past this twice-both times seeing a jumbo jet flying very low towards me over a poppy field... #neednewglasses #shouldhavegonetospecsavers x,"Apr 2, 2021 · 3:13 PM UTC",0,0
606,https://twitter.com/BTC_doctor/status/1377998851831951370#m,Yeah just don’t close that position before you could buy a fixing jumbo jet with the profits,"Apr 2, 2021 · 2:58 PM UTC",0,0
607,https://twitter.com/SFoxFive/status/1377984037806018564#m,Gonna get another jumbo jet of cash out of it too I bet... tax dollars at work,"Apr 2, 2021 · 1:59 PM UTC",2,0
608,https://twitter.com/kickasspawar15/status/1377977135155978245#m,Hellicopter towing a Jumbo Jet 😬,"Apr 2, 2021 · 1:32 PM UTC",0,0
609,https://twitter.com/lgkeogh/status/1377974726249869316#m,"Follow the signals Jonny dare, guide you in like a jumbo jet😁","Apr 2, 2021 · 1:22 PM UTC",1,0
610,https://twitter.com/windwatchorg/status/1377940508215930887#m,(image archive) Size comparison of wind turbine and Boeing 747 jumbo jet dlvr.it/RwshB1 #windpower #windenergy,"Apr 2, 2021 · 11:06 AM UTC",0,0
611,https://twitter.com/kacky0530/status/1377929791995842563#m,View from the window of a jumbo jet https://www.instagram.com/p/CNKPx1GBG1I/?igshid=t7idwy938ybs,"Apr 2, 2021 · 10:23 AM UTC",0,0
612,https://twitter.com/saintee12/status/1377925025005723653#m,Same here mate and it's making my ps4 sound like a jumbo jet,"Apr 2, 2021 · 10:05 AM UTC",0,0
613,https://twitter.com/JonEkerwald/status/1377921885351116802#m,"Vad skall du flyga först Gripen, Viggen, Draken, Jumbojet eller Cessna?","Apr 2, 2021 · 9:52 AM UTC",0,0
614,https://twitter.com/inhollington/status/1377920860909137921#m,He didn't.  What if a Jumbo Jet crashed on your house?  What if a meteorite fell on your head?  What if your brain cell found a partner?,"Apr 2, 2021 · 9:48 AM UTC",0,0
615,https://twitter.com/msd_adian_soreb/status/1377907160504471558#m,Jumbo Jet  AJ52  #HappyBirthdayAjayDevgn,"Apr 2, 2021 · 8:54 AM UTC",0,0
616,https://twitter.com/flommus/status/1377869137276329985#m,"SAVE THE DATE 23 april 2021 ••• in a very, very weird twist FLOMM has gotten our paws on a decommissioned 747 JUMBO JET ••• SO we’re going to be doing as many FLOMM FLYBYS as we can for our MOSTLY ANNUAL 423 EVENT  ••• deets to come •••  #flomm423 #flommzine #fly","Apr 2, 2021 · 6:22 AM UTC",3,0
617,https://twitter.com/HoosAGoodBoy/status/1377845227390636032#m,I could park a Jumbo Jet on that giant forehead.,"Apr 2, 2021 · 4:47 AM UTC",2,0
618,https://twitter.com/matsheffield/status/1377784474621083649#m,Brilliant game. The plat is a grind but it takes me back to playing the originals.Not gonna pay for the upgrade though.Doesnt seem worth it from what already is a beautiful looking game. Only good thing is now i have a ps5 the console doesn’t sound like a jumbo jet like my OG Ps4,"Apr 2, 2021 · 12:46 AM UTC",1,0
619,https://twitter.com/ErikAkesson/status/1377745584547856386#m,"Det är ett jobbigt ljud när man precis är på g att somna, allt är tyst, men helt plötsligt startar en jumbojet sina motorer och man är helt vaken...","Apr 1, 2021 · 10:11 PM UTC",0,0
620,https://twitter.com/harrymartin09/status/1377741453468782596#m,Get a jumbo jet through there,"Apr 1, 2021 · 9:55 PM UTC",0,0
621,https://twitter.com/SidWhiteford/status/1377733168623652866#m,Fit a jumbo jet down that gap lightwork,"Apr 1, 2021 · 9:22 PM UTC",2,0
622,https://twitter.com/audsldn/status/1377721411582709761#m,Buddy big like a big jumbo jet,"Apr 1, 2021 · 8:35 PM UTC",0,0
623,https://twitter.com/George_Lee31/status/1377716422403624960#m,Could land a jumbo jet in there Tyrone,"Apr 1, 2021 · 8:16 PM UTC",4,0
624,https://twitter.com/CharliesTreasu1/status/1377692466078359558#m,Check out Jumbo Jet Roller Coaster Cedar Point Amusement Park 1976 35mm Photo Slide  https://ebay.us/eXIJkn via @eBay,"Apr 1, 2021 · 6:40 PM UTC",0,0
625,https://twitter.com/GSCOTT71212158/status/1377668296829501440#m,I take it he was in the jumbo jet division,"Apr 1, 2021 · 5:04 PM UTC",1,0
626,https://twitter.com/EsteValencia/status/1377667144859672579#m,La Jumbo Jet >>>>>>>>>,"Apr 1, 2021 · 5:00 PM UTC",10,1
627,https://twitter.com/rnimmrichter/status/1377617172260872198#m,"Boing introduced the 747, the Jumbo Jet","Apr 1, 2021 · 1:41 PM UTC",0,0
628,https://twitter.com/William67335893/status/1377595258981113856#m,"an old discarded airplane or jumbo jet is used as a restaurant, bar event and Landmark in Thailand Asia by @William67335893 https://www.picfair.com/pics/013397033-an-old-discarded-airplane-or-jumbo-jet-is-used-as-a-restaurant-bar-event-and-landmark-in-thailand-asia #jumbo #Boeing #boeing737 #airplane #Pattaya #Thailand #thai #travelphoto #travelphotography #travel #travelblog #travelblogger","Apr 1, 2021 · 12:14 PM UTC",1,0
629,https://twitter.com/anfangerxyz/status/1377577097800032260#m,"yg jelas kalo abis baca dawkins, sagan, hawking, harari, gak terinspirasi pake rompi bom ato belajar nerbangin jumbo jet terus nabrak gedung","Apr 1, 2021 · 11:02 AM UTC",5,0
630,https://twitter.com/alastair68/status/1377561531446087682#m,Boeings 747 jumbo jet 1st flight,"Apr 1, 2021 · 10:00 AM UTC",0,0
631,https://twitter.com/Deikun_ebooks/status/1377472076521615360#m,Will you suck all the excitement out of jumping out of a jumbo jet with a parachute as it gets rammed by stealth bomber?,"Apr 1, 2021 · 4:05 AM UTC",0,0
632,https://twitter.com/Mel_BrooksSA/status/1377464856589312000#m,Iron Maiden en Costa Rica (Jumbo Jet Boing 747-400 ) Aeropuerto Juan San... https://invidious.io.lol/_mnDDmceX9k via @YouTube,"Apr 1, 2021 · 3:36 AM UTC",1,0
633,https://twitter.com/DaycareActivist/status/1377431799555616769#m,"NASA’s Apollo 8 orbiting the moon, Boeing’s 747 jumbo jet’s first flight, the country lost a Navy intelligence ship (USS Pueblo) & two proponents of peace—Martin Luther King, Jr., and Robert F. Kennedy, Vietnam War’s Tet Offensive, riots in Washington, DC & the Civil Rights Act","Apr 1, 2021 · 1:25 AM UTC",1,0
634,https://twitter.com/RayWoodhouse1/status/1377390864650018816#m,"Best advice I got in my early days was from FA tutor Ste Hill (boss fella, sadly died), was to just coach your sessions not your plan & I say the same to coaches.  Funny fella, when coaches said unlucky he'd shout ""No!, When a jumbo jet lands on your session, that's unlucky.""","Mar 31, 2021 · 10:42 PM UTC",16,3
635,https://twitter.com/ChrisItsFine/status/1377357270833491968#m,This man is on a jumbo jet what did you expect?,"Mar 31, 2021 · 8:28 PM UTC",1,0
636,https://twitter.com/ShaneORiordan6/status/1377355100113395713#m,I identify as a Boeing 747 Jumbo Jet doesnt mean I'm going to be part of British Airways flight fleet.,"Mar 31, 2021 · 8:20 PM UTC",0,0
637,https://twitter.com/mavelmontes/status/1377344749602971650#m,Jumbo jet 😍,"Mar 31, 2021 · 7:39 PM UTC",0,0
638,https://twitter.com/WBBZ/status/1377341830971322370#m,"WBBZ-TV is proud to partner with @NYSGTSC and @NYSBroadcasters in order to highlight Distracted Driving Awareness Month! “Taking your eyes off the road, even for a couple seconds, means you could've missed a jumbo jet passing you.”#DistractedDrivingAwareness #Buffalo #safedriving","Mar 31, 2021 · 7:27 PM UTC",3,0
639,https://twitter.com/OlaBonjah/status/1377341666135265286#m,En ps4 pro eller? Duktigt sugen på att fixa min med. En jävla jumbo jet när det ska krämas på .😂😅,"Mar 31, 2021 · 7:26 PM UTC",0,1
640,https://twitter.com/carpermatty20/status/1377337688039202816#m,💪💪😂😂😂Could land a jumbo jet on um 🤣,"Mar 31, 2021 · 7:11 PM UTC",0,0
641,https://twitter.com/Plute93/status/1377318481926967301#m,"I have used some bad players on this game, but this guy tops the lot. The man turns like a jumbo jet","Mar 31, 2021 · 5:54 PM UTC",3,3
642,https://twitter.com/mitolo2020/status/1377292339375435779#m,Wouldn't trust him as far as you could send I'm in a jumbo jet.,"Mar 31, 2021 · 4:10 PM UTC",0,0
643,https://twitter.com/bobarmsnovelist/status/1377279893902352384#m,"If the plane in question was a jumbo jet at cruising altitude, this is frightening news indeed.","Mar 31, 2021 · 3:21 PM UTC",0,0
644,https://twitter.com/RetellSeller/status/1377259579256545281#m,Jumbo Jet Roller Coaster Cedar Point Amusement Park 1976 35mm Photo Slide  | eBay https://buff.ly/3ftMKSD,"Mar 31, 2021 · 2:00 PM UTC",0,0
